 231.894899	1.46700481	1.37641510	1.37225869
 231.973793	1.46772185	1.37713483	1.37297852
 232.052713	1.46843866	1.37785433	1.37369814
 232.131660	1.46915523	1.37857361	1.37441753
 232.210634	1.46987156	1.37929266	1.37513669
 232.289635	1.47058766	1.38001149	1.37585564
 232.368662	1.47130352	1.38073009	1.37657436
 232.447717	1.47201914	1.38144847	1.37729285
 232.526798	1.47273453	1.38216663	1.37801112
 232.605906	1.47344968	1.38288456	1.37872917
 232.685042	1.47416459	1.38360226	1.37944699
 232.764204	1.47487926	1.38431974	1.38016459
 232.843393	1.47559369	1.38503700	1.38088196
 232.922609	1.47630789	1.38575402	1.38159910
 233.001852	1.47702185	1.38647082	1.38231602
 233.081122	1.47773557	1.38718740	1.38303272
 233.160419	1.47844905	1.38790375	1.38374919
 233.239743	1.47916230	1.38861987	1.38446543
 233.319094	1.47987530	1.38933576	1.38518145
 233.398471	1.48058806	1.39005143	1.38589723
 233.477876	1.48130059	1.39076687	1.38661280
 233.557308	1.48201287	1.39148208	1.38732813
 233.636767	1.48272492	1.39219706	1.38804324
 233.716253	1.48343672	1.39291182	1.38875812
 233.795766	1.48414828	1.39362635	1.38947277
 233.875306	1.48485961	1.39434064	1.39018720
 233.954873	1.48557069	1.39505471	1.39090139
 234.034467	1.48628153	1.39576855	1.39161536
 234.114089	1.48699213	1.39648217	1.39232910
 234.193737	1.48770249	1.39719555	1.39304261
 234.273412	1.48841261	1.39790870	1.39375589
 234.353115	1.48912249	1.39862162	1.39446894
 234.432844	1.48983212	1.39933432	1.39518176
 234.512601	1.49054151	1.40004678	1.39589436
 234.592385	1.49125066	1.40075901	1.39660672
 234.672196	1.49195957	1.40147101	1.39731885
 234.752034	1.49266823	1.40218278	1.39803075
 234.831900	1.49337665	1.40289432	1.39874243
 234.911792	1.49408483	1.40360563	1.39945387
 234.991712	1.49479276	1.40431671	1.40016508
 235.071659	1.49550045	1.40502755	1.40087605
 235.151633	1.49620790	1.40573816	1.40158680
 235.231634	1.49691510	1.40644854	1.40229732
 235.311663	1.49762206	1.40715869	1.40300760
 235.391719	1.49832877	1.40786861	1.40371765
 235.471802	1.49903524	1.40857829	1.40442747
 235.551912	1.49974147	1.40928774	1.40513706
 235.632049	1.50044745	1.40999695	1.40584641
 235.712214	1.50115318	1.41070594	1.40655553
 235.792406	1.50185867	1.41141469	1.40726442
 235.872626	1.50256391	1.41212320	1.40797308
 235.952872	1.50326891	1.41283148	1.40868150
 236.033146	1.50397366	1.41353953	1.40938969
 236.113447	1.50467817	1.41424734	1.41009764
 236.193776	1.50538243	1.41495492	1.41080536
 236.274132	1.50608644	1.41566226	1.41151285
 236.354515	1.50679021	1.41636937	1.41222010
 236.434925	1.50749373	1.41707624	1.41292711
 236.515363	1.50819700	1.41778288	1.41363389
 236.595829	1.50890002	1.41848928	1.41434044
 236.676321	1.50960280	1.41919544	1.41504675
 236.756841	1.51030533	1.41990137	1.41575282
 236.837389	1.51100761	1.42060706	1.41645866
 236.917964	1.51170965	1.42131252	1.41716426
 236.998566	1.51241143	1.42201774	1.41786963
 237.079195	1.51311297	1.42272272	1.41857476
 237.159853	1.51381426	1.42342746	1.41927965
 237.240537	1.51451530	1.42413197	1.41998431
 237.321249	1.51521609	1.42483624	1.42068873
 237.401989	1.51591663	1.42554027	1.42139291
 237.482755	1.51661692	1.42624406	1.42209686
 237.563550	1.51731696	1.42694762	1.42280056
 237.644372	1.51801676	1.42765094	1.42350403
 237.725221	1.51871630	1.42835401	1.42420726
 237.806098	1.51941559	1.42905685	1.42491025
 237.887002	1.52011463	1.42975945	1.42561301
 237.967934	1.52081342	1.43046181	1.42631552
 238.048894	1.52151197	1.43116393	1.42701780
 238.129881	1.52221026	1.43186582	1.42771984
 238.210895	1.52290830	1.43256746	1.42842163
 238.291937	1.52360608	1.43326886	1.42912319
 238.373007	1.52430362	1.43397002	1.42982451
 238.454104	1.52500091	1.43467094	1.43052559
 238.535229	1.52569794	1.43537162	1.43122642
 238.616382	1.52639472	1.43607206	1.43192702
 238.697562	1.52709125	1.43677226	1.43262738
 238.778769	1.52778753	1.43747221	1.43332749
 238.860005	1.52848355	1.43817193	1.43402737
 238.941268	1.52917932	1.43887140	1.43472700
 239.022558	1.52987484	1.43957063	1.43542640
 239.103876	1.53057011	1.44026962	1.43612555
 239.185222	1.53126512	1.44096836	1.43682446
 239.266596	1.53195988	1.44166687	1.43752312
 239.347997	1.53265439	1.44236513	1.43822155
 239.429426	1.53334864	1.44306315	1.43891973
 239.510883	1.53404264	1.44376092	1.43961767
 239.592367	1.53473638	1.44445845	1.44031537
 239.673879	1.53542987	1.44515574	1.44101282
 239.755419	1.53612311	1.44585279	1.44171003
 239.836987	1.53681609	1.44654959	1.44240700
 239.918582	1.53750881	1.44724614	1.44310372
 240.000205	1.53820129	1.44794245	1.44380020
 240.081856	1.53889350	1.44863852	1.44449644
 240.163535	1.53958546	1.44933434	1.44519243
 240.245241	1.54027717	1.45002992	1.44588817
 240.326975	1.54096862	1.45072525	1.44658368
